"decimalLon","decimalLat","bio6","bio14","cmi_max"
-70.270713100244,-32.092313525194,2599,246,2144
-66.093547029086,-37.07796335206,2768,155,-286
-66.228294321704,-27.19649522674,2730,66,965
-65.779136679644,-20.144720246398,2709,18,700
-67.530851483678,-38.111025928798,2761,141,-155
-68.06984065415,-20.548962124252,2694,10,-705
-69.86647122239,-30.699924834808,2583,314,740
-69.686808165566,-33.70928103661,2578,281,1406
-62.90452777046,-20.369299067428,2862,88,85
-68.96815593827,-29.756693786482,2638,75,-19
-66.857115020588,-20.324383303222,2706,17,577
-67.665598776296,-21.761687757814,2627,15,69
-66.991862313206,-18.617584263394,2726,36,1259
-69.41731358033,-26.208348414208,2680,24,-444
-69.507145108742,-29.352451908628,2592,61,-134
-68.204587946768,-35.326248548026,2762,133,-294
-70.854618034922,-31.68807164734,2746,55,395
-63.263853884108,-36.808468766824,2769,215,66
-67.126609605824,-29.846525314894,2777,27,-490
-68.429166767798,-34.562680556524,2747,128,-260
-65.15031598076,-17.98876356451,2824,54,-376
-63.668095761962,-39.189004269742,2769,229,-173
-66.183378557498,-21.267614351548,2691,6,695
-69.776639693978,-23.693065618672,2804,0,-826
-64.835905631318,-22.974413391376,2781,185,2747
-67.441019955266,-20.998119766312,2666,7,-390
-70.405460392862,-26.567674527856,2801,3,-558
-70.270713100244,-32.855881516696,2646,123,1808
-67.575767247884,-20.773540945282,2679,8,-548
-69.237650523506,-37.886447107768,2744,133,-140
-62.23079130737,-19.650646840132,2885,151,-243
-68.653745588828,-33.170291866138,2764,69,-332
-68.923240174064,-38.290688985622,2749,126,-113
-66.407957378528,-27.915147454036,2803,24,-648
-67.306272662648,-36.718637238412,2767,145,-269
-67.126609605824,-25.085454309058,2682,7,-546
-66.902030784794,-38.605099335064,2763,170,-177
-65.195231744966,-22.076098107256,2710,71,1947
-65.734220915438,-25.354948894294,2744,43,840
-63.80284305458,-38.515267806652,2768,237,-199
-64.296916460846,-39.054256977124,2764,219,-195
-69.462229344536,-26.432927235238,2694,23,-422
-64.746074102906,-23.333739505024,2825,135,2234
-70.09105004342,-24.72612819541,2805,1,-718
-68.114756418356,-29.172788851804,2791,20,-629
-62.859612006254,-20.279467539016,2864,91,132
-66.407957378528,-23.109160683994,2643,4,695
-69.821555458184,-37.796615579356,2715,122,174
-65.779136679644,-17.719268979274,2762,125,2038
-71.393607205394,-29.756693786482,NA,NA,NA
-65.82405244385,-20.638793652664,2716,13,595
-63.084190827284,-37.572036758326,2766,223,-137
-66.542704671146,-26.208348414208,2643,16,454
-69.282566287712,-23.60323409026,2759,1,-758
-64.341832225052,-20.504046360046,2775,75,884
-68.159672182562,-23.872728675496,2734,7,-651
-65.15031598076,-24.097307496526,2800,95,816
-69.821555458184,-31.23891400528,2594,193,615
-65.734220915438,-24.72612819541,2723,43,878
-66.003715500674,-29.082957323392,2803,30,-457
-70.585123449686,-36.62880571,2676,217,2420
-66.857115020588,-18.078595092922,2679,88,2185
-68.159672182562,-35.05675396279,2751,119,-276
-65.913883972262,-19.605731075926,2703,13,234
-64.835905631318,-19.515899547514,2789,26,199
